time,country_name,adolescent_fertility_rate,life_expectancy,mortality_rate,GDP_per_capita,C02_emissions,health_expend_per_capita,electric_power_consumption,oop_expend_per_capita,net_income_per_capita
2000,Bahrain,17.583,74.44,4.7,13636.4167499288,23.8937121018342,1502.3873291,20014.7454898361,387.49881564,9334.24667533895
2000,Bangladesh,112.2538,65.447,44,418.068942112038,0.169593941656331,28.25704193,104.607736576381,17.26373137,398.007724114109
2000,Barbados,51.1212,77.162,9.3,11268.4200640121,4.56703411648147,677.41107178,0,266.72893385,9864.33354745576
2000,Belarus,27.783,68.9121951219512,6,1276.2880341,5.30481652088609,320.86871338,2996.30947501957,51.42999359,1091.51657216491
2000,Belgium,10.6408,77.7219512195122,3,23098.8865077401,11.4395805389587,2226.14428711,8247.67711254725,450.28731863,19774.6232949655
2000,Belize,97.2162,68.847,12,3364.49173102584,1.81957866645101,219.25671387,0,81.79722149,2651.80920385079
2000,Benin,118.5246,55.391,39,512.673901962619,0.2068178223365,54.59894562,58.1128951494812,28.59346514,409.305389359278
2000,Bermuda,0,77.8853658536585,0,56284.1686478094,0,0,0,0,0
2000,Bhutan,77.1602,60.884,31.8,718.196336969414,0.355321532146447,115.98996735,0,13.38680179,636.90573602816
2000,Bolivia,86.5276,62.452,29.6,997.581750795456,0.975259762397737,151.10050964,415.881172735016,50.62970348,862.358625732684
2000,Bosnia and Herzegovina,21.4168,74.403,6.9,1484.17605712863,3.72149960439073,351.18783569,2030.29663230944,138.69509696,1487.77912304048
2000,Botswana,59.1762,50.629,16.6,3522.3108214571,2.45233315463147,511.87954712,1155.57832770351,56.21947222,2866.59317576666
2000,Brazil,82.21,70.116,18.5,3749.91084752888,1.79454998368073,755.17840576,1897.3531483339,276.33654855,3211.67779198211
2000,British Virgin Islands,0,0,0,0,0,0,0,0,0
2000,Brunei Darussalam,27.4754,72.809,5,18012.5021948953,14.1671118901689,1875.74145508,7545.78798556876,296.95449619,12540.5517692877
2000,Bulgaria,44.808,71.6634146341463,7.9,1621.24296080247,5.31445360024244,373.59814453,3673.60687143429,150.84287428,1373.51876774311
2000,Burkina Faso,139.304,50.489,40.7,255.718687257319,0.0809789772544698,27.19965553,0,11.46739689,239.29110609194
2000,Burundi,76.266,49.091,36.6,136.46397080034,0.0407595638789372,32.55393982,0,13.60329355,95.8285938967016
2000,Cabo Verde,96.512,68.583,18.1,1259.35306724402,0.513805006329143,136.95896912,0,34.59472475,1072.32816295093
2000,Cambodia,49.5172,58.432,35.2,300.613679010462,0.161247317103791,70.34794617,32.7430776567902,48.31669533,269.907737769173
2000,Cameroon,154.7712,50.993,35.6,681.102042961201,0.335826918029355,83.44686127,175.261687163496,64.69634262,528.363359557084
2000,Canada,16.8338,79.1365853658537,3.8,24271.0020563821,16.7576264276587,2429.60571289,17037.0722808289,403.44114226,19237.606657751
2000,Cayman Islands,0,0,0,0,0,0,0,0,0
2000,Central African Republic,149.054,44.19,49,251.832764026789,0.0659264409253765,27.27721214,0,12.83117074,225.718496934861
2000,Chad,212.41,47.713,44.1,166.175708881786,0.034707037893144,45.39679337,0,25.52037901,139.847785410049
2000,Channel Islands,13.656,79.037,0,43380.8029830685,0,0,0,0,0
2000,Chile,60.3632,76.366,5.7,5100.25413288222,3.2863283656024,672.11029053,2499.2911776879,287.76378603,4085.0237964007
2000,China,9.911,71.397,21.4,959.372483635864,2.65041242787957,128.20191956,992.943384720171,77.08183485,800.582412645383
2000,Colombia,97.6814,72.945,13.5,2520.48108876016,1.4721183831477,373.70169067,845.597516929425,51.16362162,2008.24448707819
2000,Comoros,94.8934,59.46,40.8,647.425811810504,0.184380058927867,130.8059845,0,104.36841066,592.476428435904
2000,"Congo, Dem. Rep.",125.4476,50.041,38.4,405.216218582649,0.0346029355602056,6.93158865,96.5697876462425,3.54082913,313.206492586816
2000,"Congo, Rep.",122.1396,52.123,30.7,1032.137575841,1.39092286932999,57.38006973,95.6059627424522,30.23914124,61.6812004284883
2000,Costa Rica,74.9312,77.452,7.7,3789.05388636246,1.24925265668089,516.6998291,1506.92679051345,163.14731383,3392.85469295644
2000,Cote d'Ivoire,137.767,49.635,45.8,1007.46738950787,0.394417143836457,194.06132507,173.993263914295,141.79125329,539.456913289763
2000,Croatia,16.773,72.8078048780488,5.5,4887.71371564115,4.03732782609591,811.42340088,2828.81506218693,112.47344292,3987.99196950269
2000,Cuba,52.9062,76.699,4.3,2747.10030348478,2.54798869322153,547.91278076,1137.92186401685,88.9228566,2365.63975179423
2000,Curacao,41.2672,0,0,0,0,0,7291.19976094427,0,0
2000,Cyprus,9.5572,78.009,3.7,14388.34765625,7.55866713029319,1136.26074219,3373.30698577741,635.19142612,11346.9306640625
2000,Czechia,13.4416,74.9682926829268,2.7,6029.03819275358,12.0106526893106,923.91699219,5703.81673910731,94.21649731,4584.27836433112
2000,Denmark,7.1736,76.5926829268293,3.5,30743.5476816354,9.85089564493027,2327.7578125,6482.48862839575,357.46056561,24600.5938248466
2000,Djibouti,33.099,57.022,43.9,768.183570343678,0.515624107238666,70.82596588,0,36.35671475,760.454322196334
2000,Dominica,0,0,12.9,4787.80144106777,1.8664752333094,346.76785278,0,114.51888335,3976.40953186036
2000,Dominican Republic,107.8534,69.429,23.3,2869.17813861021,2.20390760964322,324.24505615,1327.77465416534,179.37282871,2664.14611882945
2000,Ecuador,84.1908,72.761,14.1,1445.27932442901,1.73880499384794,194.50372314,634.880680520172,123.67178993,1001.72283224901
2000,"Egypt, Arab Rep.",55.6848,68.602,22.4,1450.47624243298,1.66507919237804,299.894104,976.964622377226,187.40187281,1271.98599006128
2000,El Salvador,91.262,68.875,15,2001.54004887966,0.956193433006167,396.9402771,614.986930890822,205.15617013,1835.69816633532
2000,Equatorial Guinea,183.0362,53.279,44.3,1725.55758427978,3.66227853112937,182.89834595,0,142.90491345,0
2000,Eritrea,88.595,55.273,27,308.134186808579,0.279181805372767,72.85005951,75.030110193931,46.45501569,262.635680425773
2000,Estonia,26.2586,70.4170731707317,5.3,4070.60902410208,10.6801433086254,485.22485352,4540.49256076479,98.81418487,3406.05203571554
2000,Eswatini,108.631,47.49,25.3,1728.71049762741,0.686272169574869,217.65803528,0,40.32154274,1515.84163413768
2000,Ethiopia,110.6438,51.941,48.6,124.460790874921,0.0537562894292379,21.06814003,22.755822519624,7.57553407,93.3180773583774
2000,Faroe Islands,0,78.4365853658537,0,22856.7388330401,0,0,0,0,0
2000,Fiji,42.88,65.687,10.1,2069.31745471458,0.998753407783618,216.50065613,0,23.46275421,1849.12587205926
2000,Finland,10.1402,77.4658536585366,2.5,24345.9148217032,10.6448561099446,1896.23779297,15305.409808607,410.10053812,20023.603117462
2000,France,7.6438,79.0560975609756,2.8,22419.6948211313,6.1255079006772,2516.92163086,7224.52698542992,183.0682091,19226.0261919869
2000,French Polynesia,47.4068,72.303,0,14350.6158563333,0,0,0,0,0
2000,Gabon,138.5048,58.264,26.9,4135.99238007722,4.94969304576268,402.45278931,880.035885274582,213.82347972,1739.24825751693
2000,"Gambia, The",123.7992,55.956,40.6,594.149388499649,0.182134433425311,219.90188599,0,28.66757012,471.584086109462
2000,Georgia,53.2282,69.902,22.8,749.908534993961,1.16994033304301,214.63078308,1574.3914041516,173.81731254,653.316056418347
2000,Germany,12.6676,77.9268292682927,2.8,23694.7604830673,10.0993160227641,2692.23803711,6635.42140596667,330.83837721,19480.1321897908
2000,Ghana,83.9638,57.002,35.8,258.471039929679,0.297735601449257,71.00151825,326.160533434308,37.35392677,191.41789348407
2000,Gibraltar,0,0,0,0,0,0,3893.05363405296,0,0
2000,Greece,11.0336,77.8878048780488,3.9,12072.9293569196,8.74159526062281,1418.19726563,4586.32987001065,514.4101227,0
2000,Greenland,0,66.2224390243903,0,19004.1072910304,0,0,0,0,0
2000,Grenada,55.2782,72.648,8,5056.97725886957,2.04206657137023,409.46511841,0,242.8231757,0
2000,Guam,62.3426,75.011,0,0,0,0,0,0,0
2000,Guatemala,111.514,67.849,21.3,1664.29895827045,0.812786389641685,273.99972534,332.189766467143,161.63241513,1490.61916025198
2000,Guinea,168.9176,51.203,45.5,363.482279266615,0.180809114720956,53.71787262,0,35.08255222,307.384440431057
2000,Guinea-Bissau,130.187,50.368,55.3,308.910318401872,0.124864210171439,76.28691101,0,28.76556076,245.743600921628
2000,Guyana,97.1796,65.242,27,954.400318095334,2.22306145023958,160.96606445,0,64.7884917,764.819517018351
2000,Haiti,68.519,57.131,29.8,805.025632473004,0.173680811531272,82.9757843,35.7995142135886,36.81920734,794.011956218061
2000,Honduras,116.1338,70.689,17.7,1093.10810013815,0.758991924873489,162.42904663,488.40141698773,74.6342308,976.410420325285
2000,"Hong Kong SAR, China",4.3656,80.8780487804878,0,25756.6637783278,0,0,5446.66166541635,0,0
2000,Hungary,22.8472,71.2463414634146,5.8,4624.28165670295,5.35012781840238,802.92376709,3309.2837106285,219.70937692,3455.93259456762
2000,Iceland,19.7576,79.6536585365854,2.1,32096.3722613695,7.93015771412315,2667.52124023,26201.5255774257,518.22118441,0
2000,India,66.837,62.505,44.7,443.314193811316,0.887641212003517,86.04083252,393.646247811898,61.69302148,386.774494326452
2000,Indonesia,50.3512,65.772,22.8,780.19020467518,1.32686364109103,95.60730743,390.423657513976,43.20974397,634.252084230306
2000,"Iran, Islamic Rep.",37.3756,70.176,19.5,1670.0096735653,5.18793624779894,499.14764404,1546.50634742362,297.49279274,1229.36125509455
2000,Iraq,63.8182,69.082,23.9,2058.26440082449,3.7293187824504,0,1240.97838293112,0,1658.64421409118
2000,Ireland,18.5508,76.5365853658537,4,26334.5672050501,11.1768870490548,1795.64294434,5796.05558116396,217.57966353,19882.7331822903
2000,Isle of Man,0,0,0,20322.6820152294,0,0,0,0,0
2000,Israel,16.6924,78.9536585365854,3.6,21061.4822833993,9.06344410876133,1793.57177734,6323.10383208777,528.92127054,16907.7015429451
2000,Italy,6.8174,79.7780487804878,3.5,20137.5912217673,7.66216803916005,2050.03662109,5299.85647879422,542.53157207,17057.937932073
2000,Jamaica,87.8926,74.142,17,3392.12387809462,3.78950826044996,358.76339722,2276.34179104365,106.30038649,2982.81505793074
2000,Japan,5.1366,81.0760975609756,1.8,39169.3595701504,9.32341556096907,1908.95996094,8299.40950624,303.83701219,30029.8193856806
2000,Jordan,37.1052,71.73,16,1651.6217976912,3.17618660437931,572.10028076,1289.60594397847,223.69320484,1504.56013639804
2000,Kazakhstan,34.3114,65.45,23.9,1229.00124667231,8.07262961324075,320.90682983,3169.52334061606,155.67380622,751.968261770996
2000,Kenya,107.1176,50.921,28.2,397.482658777519,0.260288293687286,72.85281372,104.396879331067,34.3255355,319.682426345014
2000,Kiribati,36.7252,63.144,28,796.803203566513,0.355429180735738,136.85792542,0,0.20607434,1219.84576534266
2000,"Korea, Dem. People''s Rep.",1.0744,65.268,27.3,0,3.13226724598346,0,712.370554106013,0,0
2000,"Korea, Rep.",2.4844,75.909756097561,3.4,12256.9935679503,9.7144937391762,716.92938232,5906.95933303936,312.85694792,10061.7415419951
2000,Kosovo,0,67.9512195121951,0,0,0,0,1557.05882352941,0,0
2000,Kuwait,22.3212,73.142,6.6,18440.3785212446,24.3701723563815,1237.95166016,14066.1466327453,315.60581981,18624.687916829
2000,Kyrgyz Republic,45.622,68.5585365853659,20.6,279.619569260939,0.953372529805651,81.89558411,1696.06402090479,42.29615902,218.463688448316
2000,Lao PDR,82.354,58.803,38.2,325.186937142965,0.169055324481972,81.15499115,0,36.34099521,247.686873164441
2000,Latvia,19.1344,70.3146341463415,7.1,3361.64086880275,2.92707651369559,434.40893555,2082.32138708792,207.03547252,2394.04385964405
2000,Lebanon,25.0224,74.507,11.7,4491.64193430433,4.07778339293437,955.8760376,2513.54880614889,552.40922361,3960.22944757045
2000,Lesotho,86.9672,47.691,39.6,436.488137266071,0.191853129050745,67.33602142,0,26.75082348,499.502103555412
2000,Liberia,148.8488,51.734,48.1,306.833864207408,0.150959452642089,42.15079117,0,29.54826341,178.05924249115
2000,Libya,7.1272,70.852,15.1,7142.77178555264,8.34656459171544,618.06829834,2221.76889310779,317.01412334,0
2000,Liechtenstein,0,76.8268292682927,0,74853.938729354,6.62970106075217,0,0,0,0
2000,Lithuania,25.3534,72.0195121951219,4.5,3293.22997867086,3.00325528870113,521.96112061,2516.90509827589,141.72375666,2715.58977519454
2000,Luxembourg,11.0842,77.8731707317073,2.3,48659.5988753233,19.6195278478111,3287.65161133,15668.1182672473,468.51930861,37689.8273806175
2000,"Macao SAR, China",5.1294,80.407,0,15835.9910148095,0,0,0,0,0
2000,Madagascar,151.7314,58.485,30.7,293.607157402594,0.104650237974641,57.91960907,0,22.40598664,247.482930716942
2000,Malawi,157.79,45.09,39.1,156.385816790286,0.0636842638247101,24.80569839,0,2.70981193,122.609808234007
2000,Malaysia,13.7106,72.594,4.8,4043.66292312877,5.36167322834985,353.66204834,2747.05991812109,143.94758231,2499.72575238244
2000,Maldives,31.0428,70.173,22.4,2234.59586137462,1.64640868158456,818.67236328,0,515.71701528,1914.65320241569
2000,Mali,188.1362,48.069,51,270.54300662038,0.128808906779624,62.01758957,0,42.67872629,241.111869636259
2000,Malta,19.6294,78.3487804878049,5.2,10432.3281192942,5.46032039006683,1211.15734863,4311.8586366631,319.42612163,0
2000,Marshall Islands,0,65.2390243902439,18.8,2272.67801552587,1.9702880561138,406.75265503,0,37.54028738,0
2000,Mauritania,96.4362,60.706,42.5,676.569022381448,0.48284989413421,105.84822845,0,82.3719171,634.804918428373
2000,Mauritius,36.4048,71.6634146341463,12.4,3929.07549503364,2.047396814992,273.36071777,1363.24610973541,120.27890214,3450.05938380989
2000,Mexico,78.876,74.34,14.4,7157.81449985734,3.83397971958399,493.3996582,1800.46793804379,257.67126134,5916.70129754693
2000,"Micronesia, Fed. Sts.",38.4866,64.55,20,2171.88957683534,1.21037195661282,170.15945435,0,8.20075769,2064.30866062737
2000,Moldova,41.8018,67.006,20.4,440.672030653269,2.29497195927331,149.62202454,2039.13901955104,70.58055414,328.138566333326
2000,Monaco,0,0,2.8,82365.492364536,0,1642.67700195,0,115.18771645,0
2000,Mongolia,25.5016,62.869,23.7,474.217094319837,3.75404028585765,212.39509583,1053.63397356405,41.94703326,414.866876854153
2000,Montenegro,18.628,73.1820731707317,8.6,1627.07263304394,2.51260434746673,0,0,0,0
2000,Morocco,35.5236,68.684,28.4,1334.94348144531,1.14191757133303,143.94247437,490.038227843951,77.89816494,1168.49829101563
2000,Mozambique,183.1252,48.946,46.6,319.359620843667,0.0807365659012219,10.61423779,125.621579811342,4.04926532,253.941944122903
2000,Myanmar,37.878,60.063,37.6,146.604578778661,0.202056100619486,19.54582024,75.2573357815798,16.74212951,7795.60789112361
2000,Namibia,84.8626,52.192,23.4,2185.60411519312,1.08103108075804,503.86593628,1052.05498993359,33.67624037,1948.62713183848
2000,Nauru,0,0,25.6,0,8.70827285921625,1157.08630371,0,29.52970198,0
2000,Nepal,112.9564,62.288,39.3,229.490392563225,0.134496749710613,42.34119797,58.8110011156965,23.61878715,222.650144010333
2000,Netherlands,6.7504,77.9878048780488,3.8,26214.498549887,10.1786360037507,2466.85009766,6507.10592493944,272.15661507,22552.0661962442
2000,New Caledonia,27.4558,75.1634146341463,0,16039.1738824642,0,0,0,0,9813.57040711002
2000,New Zealand,27.9774,78.6365853658537,3.5,13641.1027183822,7.63408248438189,1606.59533691,9384.3481867434,246.79867138,10755.9575570008
2000,Nicaragua,118.6528,69.527,16.8,1007.499838655,0.743690955968367,145.81025696,344.820103722203,63.9858717,879.603634703281
2000,Niger,217.1594,49.928,43,197.832683441643,0.0591268934615451,36.32669067,32.7404141406466,21.97698016,198.324348109414
2000,Nigeria,132.8236,46.267,46.4,567.930722076473,0.795035465557337,77.4000473,74.4906197877164,46.56546916,409.880592459837
2000,North Macedonia,28.1426,72.9463414634147,9.6,1861.89806549945,4.32304389666148,543.62512207,2907.6911688504,228.79409653,1493.14382463172
2000,Northern Mariana Islands,0,0,0,0,0,0,0,0,0
2000,Norway,11.1134,78.6341463414634,2.7,38131.4606116242,7.63532664568678,2857.7734375,24993.7262954727,512.72944106,28079.7924719783
2000,Oman,30.0226,72.126,7.3,8601.27194448996,11.0715603757188,1101.53527832,3201.97815406092,129.42507005,4478.47608093073
2000,Pakistan,56.3922,62.82,56.8,576.195580353518,0.691074356333998,74.68946075,362.404815958581,45.95933494,504.432995998188
2000,Palau,0,70.4936585365854,15.4,7657.95121440536,10.9924623115578,872.1618042,0,140.9924727,0
2000,Panama,91.3934,75.06,14.7,4060.31779345702,1.74238276783443,587.76098633,1266.52747404328,161.27899901,3550.35500642124
2000,Papua New Guinea,67.6438,59.265,30.2,602.186490344582,0.48396005875925,39.55804443,0,3.73540456,411.136867005647
2000,Paraguay,86.9502,70.546,18.1,1663.60493919986,0.661256138692464,400.48007202,884.054371786004,196.62342145,1240.46926707077
2000,Peru,72.4538,71.111,16.1,1955.58800627896,1.08201287198491,216.82949829,666.176768930426,87.34198658,1701.70625912611
2000,Philippines,51.948,68.793,16.5,1072.80175248718,0.924456670465829,105.08213043,499.347642597666,43.28854835,1084.4816991381
2000,Poland,16.9076,73.7487804878049,5.8,4501.45406742273,7.73080499042451,564.50708008,3256.18045539478,176.84438186,3835.48505561101
2000,Portugal,20.2862,76.3146341463415,3.4,11526.3720667968,5.99228486035527,1630.77526855,3988.96082351837,419.35136548,9523.69848300196
2000,Puerto Rico,68.2096,76.6892682926829,0,16192.1269719638,0,0,0,0,0
2000,Qatar,20.4854,77.467,6.6,29976.1676344676,48.3740022651051,1944.83618164,14348.478480658,584.11889318,14985.7823763847
2000,Romania,37.409,71.1634146341463,10.5,1659.90763954548,3.96649801846645,246.10160828,1987.66018990979,47.79225082,1284.68305745449
2000,Russian Federation,30.5882,65.4836585365854,9,1771.59411621094,10.6676903174515,367.58203125,5198.40570401268,111.04236895,1277.56115722656
2000,Rwanda,48.9988,48.649,43.2,260.607654653932,0.068064184021353,22.92061234,0,6.09397932,220.860510501551
2000,Samoa,40.2346,68.748,8.7,1483.80741460389,0.859825512742614,147.5020752,0,17.63212299,0
2000,San Marino,0,0,2.8,36604.4933810621,0,2827.89355469,0,717.97722796,0
2000,Sao Tome and Principe,112.9276,61.365,22.2,0,0.351459258842715,188.09107971,0,73.10968878,0
2000,Saudi Arabia,27.3198,72.561,11.5,9171.33147630515,12.0819750830436,1679.69445801,5664.96836986736,310.11295974,7220.92014822545
2000,Senegal,104.0724,57.787,38.2,613.732384491775,0.414381656324306,67.52839661,102.574769607371,37.55091933,536.70642261625
2000,Serbia,27.104,71.5829268292683,7.8,914.785719885861,5.85257783502782,371.95291138,4198.71570574319,110.12925975,0
2000,Seychelles,57.9036,72.7780487804878,8.7,7578.85105298845,3.57446598710727,659.05535889,0,117.89392907,6280.02130315294
2000,Sierra Leone,160.9152,39.441,48.4,138.698722497148,0.0719805783312285,116.47589111,0,88.11829001,107.033548309845
2000,Singapore,7.501,77.9512195121951,1.6,23852.3270285975,10.4570957427554,1465.14257813,7575.43595438502,705.8887591,20303.507629349
2000,Sint Maarten (Dutch part),0,0,0,0,0,0,0,0,0
2000,Slovak Republic,23.2876,73.0512195121951,5,5426.62428119306,7.06475749343072,602.40185547,4955.9078964949,65.29413685,3825.15445008063
2000,Slovenia,7.1828,75.4121951219512,3.2,10201.3035366727,7.31048179292834,1406.26513672,5777.99565091695,186.65737091,8153.50774913483
2000,Solomon Islands,70.517,67.442,12.8,1017.39966262942,0.581585547599142,77.14681244,0,4.16405713,908.868792580502
2000,Somalia,127.0688,50.869,44.7,0,0.0552283806249824,0,0,0,0
2000,South Africa,70.2842,56.048,16.9,3374.71842279184,6.33031971183413,629.90075684,4579.95273186341,91.09321191,2819.03012588312
2000,South Sudan,123.8528,49.166,56,0,0.0742007769789186,0,0,0,0
2000,Spain,9.3164,78.9658536585366,2.8,14749.6874248766,7.23010706208244,1471.74304199,5167.80967319354,357.99144358,12755.2481606735
2000,Sri Lanka,28.4064,71.333,9.7,869.696285031043,0.582076330710102,176.31602478,294.81926503304,70.60372998,799.500853103047
2000,St. Kitts and Nevis,0,0,16.6,9565.94990912411,4.31005149377311,784.14538574,0,412.76471126,0
2000,St. Lucia,60.667,73.319,11.4,5950.04748459261,2.48824463910883,450.46051025,0,265.1630368,5038.60604846036
2000,St. Martin (French part),0,76.8731707317073,0,0,0,0,0,0,0
2000,St. Vincent and the Grenadines,69.2202,70.809,13.1,3970.29362248818,1.48440906602837,267.28091431,0,72.91254094,3371.1685299591
2000,Sudan,116.3534,58.472,37.1,366.172729492188,0.208615803347378,76.29737091,79.559981241443,47.16906012,0
2000,Suriname,84.4904,67.822,17.1,2012.28165067815,3.14262417612285,494.38250732,2265.66215940749,76.11721137,1508.27396496806
2000,Sweden,6.7206,79.6439024390244,2.3,29624.9126748618,6.00533649890911,2173.66259766,15681.6152732118,314.36547664,25023.0197661556
2000,Switzerland,5.4812,79.6804878048781,3.5,38952.0342005572,6.08414239482201,3362.19799805,7845.63454779552,1043.64699516,33243.816000401
2000,Syrian Arab Republic,60.0856,73.11,12.1,4910.77774789534,2.70552763059701,144.85440063,1064.9054250521,93.17862302,4008.28755693189
2000,Tajikistan,45.6764,61.974,28.4,138.429146735759,0.353906622381151,45.22412491,2161.56512951615,35.79567313,0
2000,Tanzania,134.261,50.801,33.7,410.952362060547,0.0880618649228308,36.56941605,59.1059296770186,14.06832155,340.977386474609
2000,Thailand,43.44,70.623,12.4,2007.7352707452,2.61291667216683,226.48118591,1448.07273290005,77.42392694,1582.0858848656
2000,Timor-Leste,61.6138,59.002,37.8,415.085948577851,0,0,0,0,0
2000,Togo,94.9228,53.491,36.7,302.958591951416,0.257899125295518,36.65238953,95.2399131996834,28.15386834,267.704255088711
2000,Tonga,21.7608,69.667,7.1,2091.11300904714,1.02080398521876,109.1031723,0,19.50810402,1940.21730881518
2000,Trinidad and Tobago,40.7776,69.413,18,6435.13421201268,8.04950286428144,626.67248535,3993.18475424157,359.36899829,4497.84751010696
2000,Tunisia,7.5222,73.172,18.3,2211.8350154787,2.13218583966972,301.83569336,976.479312080625,116.59871375,1706.75358450022
2000,Turkiye,49.0298,70.005,18.2,4337.47800296354,3.421874277556,443.08084106,1652.74630078629,126.72291677,3585.9541910591
2000,Turkmenistan,24.8256,63.613,29.6,643.175438078932,8.52721623479228,174.61721802,1692.15752963601,87.32062446,239.534047873205
2000,Turks and Caicos Islands,0,0,0,0,0,0,0,0,0
2000,Tuvalu,0,0,24.3,1605.00548368643,1.06473594548552,596.15618896,0,0.61966686,0
2000,Uganda,171.6676,46.229,32.3,261.869141644962,0.0549679179746741,48.75408554,0,21.02841832,208.508309830158
2000,Ukraine,34.9826,67.6756097560976,11,658.3486328125,6.04719734019298,226.96138,2778.40025215296,109.83263697,491.532440185547
2000,United Arab Emirates,26.3898,74.327,5.9,33291.3662541838,27.0351591079578,2325.35400391,12314.0315762235,513.51805371,30318.3298409671
2000,United Kingdom,28.0886,77.7414634146342,3.8,28223.0675706515,9.01455828494603,1904.53564453,6114.52925918564,337.3489065,24420.1249496287
2000,United States,46.1652,76.6365853658537,4.6,36329.9560727102,20.4698066603918,4543.43603516,13671.0520240061,686.62151205,31226.4908786912
2000,Uruguay,65.7322,74.731,8.5,6875.02546946372,1.64471008821791,1026.14782715,2031.18683605373,258.24758432,6114.54268376542
2000,Uzbekistan,27.8296,67.156,27.8,558.226802377,5.02263654950832,159.16203308,1780.45792360367,96.73412503,427.463988648525
2000,Vanuatu,59.946,67.363,12,1470.63586995743,0.486581172552497,74.44516754,0,7.85559012,1263.48279960477
2000,"Venezuela, RB",92.8978,72.112,11.1,4842.03660114822,5.43640703758433,862.45428467,2667.60921971976,355.78461144,3655.4539489961
2000,Vietnam,28.6456,73.025,15,390.093330934266,0.640842655658472,96.36966705,286.620976082829,35.84152189,338.989603125184
2000,Virgin Islands (U.S.),55.4724,76.619512195122,0,0,0,0,0,0,0
2000,West Bank and Gaza,81.1304,71.022,17.1,1476.17185000238,0,0,0,0,0
2000,"Yemen, Rep.",95.856,60.683,37,554.448665276054,0.863343023875312,138.13606262,142.741677600143,60.07993926,328.46511211716
2000,Zambia,159.9716,44,34.3,345.689620749861,0.173772088976686,117.65068817,597.545570050217,31.28341377,248.477778409605
2000,Zimbabwe,100.2418,44.649,24.6,563.057504105969,1.15305481252255,0,897.867791240184,0,469.336073653081
